407.204803,389.868591,-237.262405;348.288055,389.868591,-253.758881;348.288055,335.086334,-263.325073;407.204803,335.086334,-248.608658;412.700104,393.828247,-258.007813;353.783295,393.828247,-274.504272;353.783295,339.04599,-284.070465;412.700104,339.04599,-269.354065;407.204803,389.868591,-237.262405;348.288055,389.868591,-253.758881;348.288055,389.868591,-253.758881;348.288055,335.086334,-263.325073;348.288055,335.086334,-263.325073;407.204803,335.086334,-248.608658;407.204803,335.086334,-248.608658;407.204803,389.868591,-237.262405;
407.204803,444.650879,-229.960373;348.288055,444.650879,-247.602432;348.288055,389.868591,-253.758881;407.204803,389.868591,-237.262405;413.23587,447.207947,-250.777115;354.319061,447.207947,-268.41922;354.319061,392.425659,-274.575653;413.23587,392.425659,-258.079163;407.204803,444.650879,-229.960373;348.288055,444.650879,-247.602432;348.288055,444.650879,-247.602432;348.288055,389.868591,-253.758881;348.288055,389.868591,-253.758881;407.204803,389.868591,-237.262405;407.204803,389.868591,-237.262405;407.204803,444.650879,-229.960373;
407.204803,499.433136,-227.376572;348.288055,499.433136,-245.424011;348.288055,444.650879,-247.602432;407.204803,444.650879,-229.960373;413.52536,500.340149,-248.244644;354.608551,500.340149,-266.292084;354.608551,445.557861,-268.47052;413.52536,445.557861,-250.828445;407.204803,499.433136,-227.376572;348.288055,499.433136,-245.424011;348.288055,499.433136,-245.424011;348.288055,444.650879,-247.602432;348.288055,444.650879,-247.602432;407.204803,444.650879,-229.960373;407.204803,444.650879,-229.960373;407.204803,499.433136,-227.376572;
466.121552,-322.300812,-468.465179;407.204803,-322.300812,-454.863251;407.204803,-377.083038,-457.447052;466.121552,-377.083038,-471.361511;461.164825,-321.239166,-489.691376;402.248077,-321.239166,-476.089478;402.248077,-376.021393,-478.673279;461.164825,-376.021393,-492.587738;466.121552,-322.300812,-468.465179;407.204803,-322.300812,-454.863251;407.204803,-322.300812,-454.863251;407.204803,-377.083038,-457.447052;407.204803,-377.083038,-457.447052;466.121552,-377.083038,-471.361511;466.121552,-377.083038,-471.361511;466.121552,-322.300812,-468.465179;
466.121552,-267.518555,-460.279877;407.204803,-267.518555,-447.561218;407.204803,-322.300812,-454.863251;466.121552,-322.300812,-468.465179;461.408783,-264.536194,-481.378326;402.492035,-264.536194,-468.659668;402.492035,-319.318481,-475.9617;461.408783,-319.318481,-489.563599;466.121552,-267.518555,-460.279877;407.204803,-267.518555,-447.561218;407.204803,-267.518555,-447.561218;407.204803,-322.300812,-454.863251;407.204803,-322.300812,-454.863251;466.121552,-322.300812,-468.465179;466.121552,-322.300812,-468.465179;466.121552,-267.518555,-460.279877;
466.121552,-212.736282,-447.561218;407.204803,-212.736282,-436.214966;407.204803,-267.518555,-447.561218;466.121552,-267.518555,-460.279877;461.85257,-208.145035,-468.464447;402.935822,-208.145035,-457.118195;402.935822,-262.927307,-468.464447;461.85257,-262.927307,-481.183105;466.121552,-212.736282,-447.561218;407.204803,-212.736282,-436.214966;407.204803,-212.736282,-436.214966;407.204803,-267.518555,-447.561218;407.204803,-267.518555,-447.561218;466.121552,-267.518555,-460.279877;466.121552,-267.518555,-460.279877;466.121552,-212.736282,-447.561218;
466.121552,-157.954025,-431.064728;407.204803,-157.954025,-421.498535;407.204803,-212.736282,-436.214966;466.121552,-212.736282,-447.561218;462.44986,-152.060135,-451.753601;403.533112,-152.060135,-442.187408;403.533112,-206.842392,-456.903839;462.44986,-206.842392,-468.250092;466.121552,-157.954025,-431.064728;407.204803,-157.954025,-421.498535;407.204803,-157.954025,-421.498535;407.204803,-212.736282,-436.214966;407.204803,-212.736282,-436.214966;466.121552,-212.736282,-447.561218;466.121552,-212.736282,-447.561218;466.121552,-157.954025,-431.064728;
466.121552,-103.171761,-411.545959;407.204803,-103.171761,-404.085968;407.204803,-157.954025,-421.498535;466.121552,-157.954025,-431.064728;463.161102,-96.265556,-432.034698;404.244354,-96.265556,-424.574707;404.244354,-151.047806,-441.987274;463.161102,-151.047806,-451.553467;466.121552,-103.171761,-411.545959;407.204803,-103.171761,-404.085968;407.204803,-103.171761,-404.085968;407.204803,-157.954025,-421.498535;407.204803,-157.954025,-421.498535;466.121552,-157.954025,-431.064728;466.121552,-157.954025,-431.064728;466.121552,-103.171761,-411.545959;
466.121552,-48.389503,-389.760529;407.204803,-48.389503,-384.651306;407.204803,-103.171761,-404.085968;466.121552,-103.171761,-411.545959;463.953583,-40.743111,-410.08493;405.036835,-40.743111,-404.975708;405.036835,-95.525368,-424.41037;463.953583,-95.525368,-431.870361;466.121552,-48.389503,-389.760529;407.204803,-48.389503,-384.651306;407.204803,-48.389503,-384.651306;407.204803,-103.171761,-404.085968;407.204803,-103.171761,-404.085968;466.121552,-103.171761,-411.545959;466.121552,-103.171761,-411.545959;466.121552,-48.389503,-389.760529;
466.121552,61.175022,-342.411804;407.204803,61.175022,-342.411804;407.204803,-48.389503,-384.651306;466.121552,-48.389503,-389.760529;465.246429,69.426941,-362.595703;406.329681,69.426941,-362.595703;406.329681,-40.137581,-404.835175;465.246429,-40.137581,-409.944397;466.121552,61.175022,-342.411804;407.204803,61.175022,-342.411804;407.204803,61.175022,-342.411804;407.204803,-48.389503,-384.651306;407.204803,-48.389503,-384.651306;466.121552,-48.389503,-389.760529;466.121552,-48.389503,-389.760529;466.121552,61.175022,-342.411804;
466.121552,170.739548,-295.06311;407.204803,170.739548,-300.172302;407.204803,61.175022,-342.411804;466.121552,61.175022,-342.411804;466.996735,178.99147,-315.246948;408.079987,178.99147,-320.356171;408.079987,69.426949,-362.595673;466.996735,69.426949,-362.595673;466.121552,170.739548,-295.06311;407.204803,170.739548,-300.172302;407.204803,170.739548,-300.172302;407.204803,61.175022,-342.411804;407.204803,61.175022,-342.411804;466.121552,61.175022,-342.411804;466.121552,61.175022,-342.411804;466.121552,170.739548,-295.06311;
466.121552,225.52179,-273.277649;407.204803,225.52179,-280.73764;407.204803,170.739548,-300.172302;466.121552,170.739548,-295.06311;468.28952,233.168182,-293.602051;409.372772,233.168182,-301.062042;409.372772,178.385941,-320.496704;468.28952,178.385941,-315.387482;466.121552,225.52179,-273.277649;407.204803,225.52179,-280.73764;407.204803,225.52179,-280.73764;407.204803,170.739548,-300.172302;407.204803,170.739548,-300.172302;466.121552,170.739548,-295.06311;466.121552,170.739548,-295.06311;466.121552,225.52179,-273.277649;
466.121552,280.304077,-253.758881;407.204803,280.304077,-263.325073;407.204803,225.52179,-280.73764;466.121552,225.52179,-273.277649;469.082001,287.210297,-274.24762;410.165253,287.210297,-283.813812;410.165253,232.428009,-301.226379;469.082001,232.428009,-293.766388;466.121552,280.304077,-253.758881;407.204803,280.304077,-263.325073;407.204803,280.304077,-263.325073;407.204803,225.52179,-280.73764;407.204803,225.52179,-280.73764;466.121552,225.52179,-273.277649;466.121552,225.52179,-273.277649;466.121552,280.304077,-253.758881;
466.121552,335.086334,-237.262405;407.204803,335.086334,-248.608658;407.204803,280.304077,-263.325073;466.121552,280.304077,-253.758881;469.793304,340.980225,-257.951263;410.876556,340.980225,-269.297516;410.876556,286.197968,-284.013947;469.793304,286.197968,-274.447754;466.121552,335.086334,-237.262405;407.204803,335.086334,-248.608658;407.204803,335.086334,-248.608658;407.204803,280.304077,-263.325073;407.204803,280.304077,-263.325073;466.121552,280.304077,-253.758881;466.121552,280.304077,-253.758881;466.121552,335.086334,-237.262405;
466.121552,389.868591,-224.543716;407.204803,389.868591,-237.262405;407.204803,335.086334,-248.608658;466.121552,335.086334,-237.262405;470.390594,394.459839,-245.446945;411.473846,394.459839,-258.165649;411.473846,339.677582,-269.511902;470.390594,339.677582,-258.165649;466.121552,389.868591,-224.543716;407.204803,389.868591,-237.262405;407.204803,389.868591,-237.262405;407.204803,335.086334,-248.608658;407.204803,335.086334,-248.608658;466.121552,335.086334,-237.262405;466.121552,335.086334,-237.262405;466.121552,389.868591,-224.543716;
466.121552,444.650879,-216.358444;407.204803,444.650879,-229.960373;407.204803,389.868591,-237.262405;466.121552,389.868591,-224.543716;470.83432,447.633179,-237.456863;411.917572,447.633179,-251.058792;411.917572,392.850922,-258.36084;470.83432,392.850922,-245.642136;466.121552,444.650879,-216.358444;407.204803,444.650879,-229.960373;407.204803,444.650879,-229.960373;407.204803,389.868591,-237.262405;407.204803,389.868591,-237.262405;466.121552,389.868591,-224.543716;466.121552,389.868591,-224.543716;466.121552,444.650879,-216.358444;
466.121552,499.433136,-213.462112;407.204803,499.433136,-227.376572;407.204803,444.650879,-229.960373;466.121552,444.650879,-216.358444;471.078339,500.494781,-234.688339;412.161591,500.494781,-248.602798;412.161591,445.712555,-251.1866;471.078339,445.712555,-237.584671;466.121552,499.433136,-213.462112;407.204803,499.433136,-227.376572;407.204803,499.433136,-227.376572;407.204803,444.650879,-229.960373;407.204803,444.650879,-229.960373;466.121552,444.650879,-216.358444;466.121552,444.650879,-216.358444;466.121552,499.433136,-213.462112;
525.03833,-322.300812,-477.218872;466.121552,-322.300812,-468.465179;466.121552,-377.083038,-471.361511;525.03833,-377.083038,-480.316345;521.799866,-321.121979,-498.768127;462.883087,-321.121979,-490.014435;462.883087,-375.904205,-492.910767;521.799866,-375.904205,-501.865601;525.03833,-322.300812,-477.218872;466.121552,-322.300812,-468.465179;466.121552,-322.300812,-468.465179;466.121552,-377.083038,-471.361511;466.121552,-377.083038,-471.361511;525.03833,-377.083038,-480.316345;525.03833,-377.083038,-480.316345;525.03833,-322.300812,-477.218872;
525.03833,-267.518555,-468.465179;466.121552,-267.518555,-460.279877;466.121552,-322.300812,-468.465179;525.03833,-322.300812,-477.218872;521.968872,-264.217377,-489.817657;463.052094,-264.217377,-481.632385;463.052094,-318.999695,-489.817657;521.968872,-318.999695,-498.571381;525.03833,-267.518555,-468.465179;466.121552,-267.518555,-460.279877;466.121552,-267.518555,-460.279877;466.121552,-322.300812,-468.465179;466.121552,-322.300812,-468.465179;525.03833,-322.300812,-477.218872;525.03833,-322.300812,-477.218872;525.03833,-267.518555,-468.465179;
525.03833,-212.736282,-454.863251;466.121552,-212.736282,-447.561218;466.121552,-267.518555,-460.279877;525.03833,-267.518555,-468.465179;522.271912,-207.679886,-475.911499;463.355133,-207.679886,-468.609467;463.355133,-262.462128,-481.328125;522.271912,-262.462128,-489.513397;525.03833,-212.736282,-454.863251;466.121552,-212.736282,-447.561218;466.121552,-212.736282,-447.561218;466.121552,-267.518555,-460.279877;466.121552,-267.518555,-460.279877;525.03833,-267.518555,-468.465179;525.03833,-267.518555,-468.465179;525.03833,-212.736282,-454.863251;
525.03833,-157.954025,-437.221161;466.121552,-157.954025,-431.064728;466.121552,-212.736282,-447.561218;525.03833,-212.736282,-454.863251;522.672607,-151.500381,-457.933563;463.755829,-151.500381,-451.7771;463.755829,-206.282639,-468.27359;522.672607,-206.282639,-475.575623;525.03833,-157.954025,-437.221161;466.121552,-157.954025,-431.064728;466.121552,-157.954025,-431.064728;466.121552,-212.736282,-447.561218;466.121552,-212.736282,-447.561218;525.03833,-212.736282,-454.863251;525.03833,-212.736282,-454.863251;525.03833,-157.954025,-437.221161;
525.03833,-103.171761,-416.346954;466.121552,-103.171761,-411.545959;466.121552,-157.954025,-431.064728;525.03833,-157.954025,-437.221161;523.141541,-95.651512,-436.745392;464.224701,-95.651512,-431.944427;464.224701,-150.433762,-451.463165;523.141541,-150.433762,-457.619629;525.03833,-103.171761,-416.346954;466.121552,-103.171761,-411.545959;466.121552,-103.171761,-411.545959;466.121552,-157.954025,-431.064728;466.121552,-157.954025,-431.064728;525.03833,-157.954025,-437.221161;525.03833,-157.954025,-437.221161;525.03833,-103.171761,-416.346954;
525.03833,-48.389503,-393.048615;466.121552,-48.389503,-389.760529;466.121552,-103.171761,-411.545959;525.03833,-103.171761,-416.346954;523.655762,-40.101921,-413.189453;464.738983,-40.101921,-409.901337;464.738983,-94.884178,-431.686798;523.655762,-94.884178,-436.487793;525.03833,-48.389503,-393.048615;466.121552,-48.389503,-389.760529;466.121552,-48.389503,-389.760529;466.121552,-103.171761,-411.545959;466.121552,-103.171761,-411.545959;525.03833,-103.171761,-416.346954;525.03833,-103.171761,-416.346954;525.03833,-48.389503,-393.048615;
525.03833,61.175022,-342.411804;466.121552,61.175022,-342.411804;466.121552,-48.389503,-389.760529;525.03833,-48.389503,-393.048615;524.482666,70.080482,-362.327454;465.565887,70.080482,-362.327454;465.565887,-39.484055,-409.676147;524.482666,-39.484055,-412.964264;525.03833,61.175022,-342.411804;466.121552,61.175022,-342.411804;466.121552,61.175022,-342.411804;466.121552,-48.389503,-389.760529;466.121552,-48.389503,-389.760529;525.03833,-48.389503,-393.048615;525.03833,-48.389503,-393.048615;525.03833,61.175022,-342.411804;
525.03833,170.739548,-291.774994;466.121552,170.739548,-295.06311;466.121552,61.175022,-342.411804;525.03833,61.175022,-342.411804;525.594116,179.644989,-311.690613;466.677338,179.644989,-314.978729;466.677338,70.080482,-362.327454;525.594116,70.080482,-362.327454;525.03833,170.739548,-291.774994;466.121552,170.739548,-295.06311;466.121552,170.739548,-295.06311;466.121552,61.175022,-342.411804;466.121552,61.175022,-342.411804;525.03833,61.175022,-342.411804;525.03833,61.175022,-342.411804;525.03833,170.739548,-291.774994;
525.03833,225.52179,-268.476685;466.121552,225.52179,-273.277649;466.121552,170.739548,-295.06311;525.03833,170.739548,-291.774994;526.421021,233.809372,-288.617493;467.504242,233.809372,-293.418488;467.504242,179.027115,-315.203918;526.421021,179.027115,-311.915833;525.03833,225.52179,-268.476685;466.121552,225.52179,-273.277649;466.121552,225.52179,-273.277649;466.121552,170.739548,-295.06311;466.121552,170.739548,-295.06311;525.03833,170.739548,-291.774994;525.03833,170.739548,-291.774994;525.03833,225.52179,-268.476685;
525.03833,280.304077,-247.602432;466.121552,280.304077,-253.758881;466.121552,225.52179,-273.277649;525.03833,225.52179,-268.476685;526.935181,287.824341,-268.000916;468.018463,287.824341,-274.157349;468.018463,233.042053,-293.676086;526.935181,233.042053,-288.875122;525.03833,280.304077,-247.602432;466.121552,280.304077,-253.758881;466.121552,280.304077,-253.758881;466.121552,225.52179,-273.277649;466.121552,225.52179,-273.277649;525.03833,225.52179,-268.476685;525.03833,225.52179,-268.476685;525.03833,280.304077,-247.602432;
525.03833,335.086334,-229.960373;466.121552,335.086334,-237.262405;466.121552,280.304077,-253.758881;525.03833,280.304077,-247.602432;527.404053,341.539978,-250.672745;468.487274,341.539978,-257.974792;468.487274,286.757721,-274.471283;527.404053,286.757721,-268.31485;525.03833,335.086334,-229.960373;466.121552,335.086334,-237.262405;466.121552,335.086334,-237.262405;466.121552,280.304077,-253.758881;466.121552,280.304077,-253.758881;525.03833,280.304077,-247.602432;525.03833,280.304077,-247.602432;525.03833,335.086334,-229.960373;
525.03833,389.868591,-216.358444;466.121552,389.868591,-224.543716;466.121552,335.086334,-237.262405;525.03833,335.086334,-229.960373;527.804932,394.924988,-237.406693;468.888031,394.924988,-245.591965;468.888031,340.142761,-258.310669;527.804932,340.142761,-251.008621;525.03833,389.868591,-216.358444;466.121552,389.868591,-224.543716;466.121552,389.868591,-224.543716;466.121552,335.086334,-237.262405;466.121552,335.086334,-237.262405;525.03833,335.086334,-229.960373;525.03833,335.086334,-229.960373;525.03833,389.868591,-216.358444;
525.03833,444.650879,-207.604752;466.121552,444.650879,-216.358444;466.121552,389.868591,-224.543716;525.03833,389.868591,-216.358444;528.10791,447.952026,-228.95723;469.191071,447.952026,-237.710922;469.191071,393.169739,-245.896194;528.10791,393.169739,-237.710922;525.03833,444.650879,-207.604752;466.121552,444.650879,-216.358444;466.121552,444.650879,-216.358444;466.121552,389.868591,-224.543716;466.121552,389.868591,-224.543716;525.03833,389.868591,-216.358444;525.03833,389.868591,-216.358444;525.03833,444.650879,-207.604752;
525.03833,499.433136,-204.507248;466.121552,499.433136,-213.462112;466.121552,444.650879,-216.358444;525.03833,444.650879,-207.604752;528.276978,500.611969,-226.056534;469.360077,500.611969,-235.011368;469.360077,445.829742,-237.907715;528.276978,445.829742,-229.154007;525.03833,499.433136,-204.507248;466.121552,499.433136,-213.462112;466.121552,499.433136,-213.462112;466.121552,444.650879,-216.358444;466.121552,444.650879,-216.358444;525.03833,444.650879,-207.604752;525.03833,444.650879,-207.604752;525.03833,499.433136,-204.507248;
583.9552,-322.300812,-480.316345;525.03833,-322.300812,-477.218872;525.03833,-377.083038,-480.316345;583.9552,-377.083038,-483.484985;582.798157,-321.056519,-502.073212;523.881348,-321.056519,-498.975739;523.881348,-375.838745,-502.073212;582.798157,-375.838745,-505.241852;583.9552,-322.300812,-480.316345;525.03833,-322.300812,-477.218872;525.03833,-322.300812,-477.218872;525.03833,-377.083038,-480.316345;525.03833,-377.083038,-480.316345;583.9552,-377.083038,-483.484985;583.9552,-377.083038,-483.484985;583.9552,-322.300812,-480.316345;
583.9552,-267.518555,-471.361511;525.03833,-267.518555,-468.465179;525.03833,-322.300812,-477.218872;583.9552,-322.300812,-480.316345;582.860779,-264.040894,-492.87793;523.943909,-264.040894,-489.981598;523.943909,-318.823181,-498.735321;582.860779,-318.823181,-501.832764;583.9552,-267.518555,-471.361511;525.03833,-267.518555,-468.465179;525.03833,-267.518555,-468.465179;525.03833,-322.300812,-477.218872;525.03833,-322.300812,-477.218872;583.9552,-322.300812,-480.316345;583.9552,-322.300812,-480.316345;583.9552,-267.518555,-471.361511;
583.9552,-212.736282,-457.447052;525.03833,-212.736282,-454.863251;525.03833,-267.518555,-468.465179;583.9552,-267.518555,-471.361511;582.971924,-207.426041,-478.5914;524.055054,-207.426041,-476.007599;524.055054,-262.208313,-489.609497;582.971924,-262.208313,-492.505829;583.9552,-212.736282,-457.447052;525.03833,-212.736282,-454.863251;525.03833,-212.736282,-454.863251;525.03833,-267.518555,-468.465179;525.03833,-267.518555,-468.465179;583.9552,-267.518555,-471.361511;583.9552,-267.518555,-471.361511;583.9552,-212.736282,-457.447052;
583.9552,-157.954025,-439.399597;525.03833,-157.954025,-437.221161;525.03833,-212.736282,-454.863251;583.9552,-212.736282,-457.447052;583.117126,-151.199905,-460.134338;524.200317,-151.199905,-457.955872;524.200317,-205.982162,-475.597961;583.117126,-205.982162,-478.181763;583.9552,-157.954025,-439.399597;525.03833,-157.954025,-437.221161;525.03833,-157.954025,-437.221161;525.03833,-212.736282,-454.863251;525.03833,-212.736282,-454.863251;583.9552,-212.736282,-457.447052;583.9552,-212.736282,-457.447052;583.9552,-157.954025,-439.399597;
583.9552,-103.171761,-418.045776;525.03833,-103.171761,-416.346954;525.03833,-157.954025,-437.221161;583.9552,-157.954025,-439.399597;583.2854,-95.327202,-438.399231;524.36853,-95.327202,-436.700409;524.36853,-150.109482,-457.574615;583.2854,-150.109482,-459.753052;583.9552,-103.171761,-418.045776;525.03833,-103.171761,-416.346954;525.03833,-103.171761,-416.346954;525.03833,-157.954025,-437.221161;525.03833,-157.954025,-437.221161;583.9552,-157.954025,-439.399597;583.9552,-157.954025,-439.399597;583.9552,-103.171761,-418.045776;
583.9552,-48.389503,-394.212097;525.03833,-48.389503,-393.048615;525.03833,-103.171761,-416.346954;583.9552,-103.171761,-418.045776;583.468323,-39.76796,-414.254089;524.551514,-39.76796,-413.090607;524.551514,-94.550224,-436.388916;583.468323,-94.550224,-438.087738;583.9552,-48.389503,-394.212097;525.03833,-48.389503,-393.048615;525.03833,-48.389503,-393.048615;525.03833,-103.171761,-416.346954;525.03833,-103.171761,-416.346954;583.9552,-103.171761,-418.045776;583.9552,-103.171761,-418.045776;583.9552,-48.389503,-394.212097;
583.9552,61.175022,-342.411804;525.03833,61.175022,-342.411804;525.03833,-48.389503,-393.048615;583.9552,-48.389503,-394.212097;583.76001,70.416435,-362.180634;524.84314,70.416435,-362.180634;524.84314,-39.148079,-412.817474;583.76001,-39.148079,-413.980957;583.9552,61.175022,-342.411804;525.03833,61.175022,-342.411804;525.03833,61.175022,-342.411804;525.03833,-48.389503,-393.048615;525.03833,-48.389503,-393.048615;583.9552,-48.389503,-394.212097;583.9552,-48.389503,-394.212097;583.9552,61.175022,-342.411804;
583.9552,170.739548,-290.611511;525.03833,170.739548,-291.774994;525.03833,61.175022,-342.411804;583.9552,61.175022,-342.411804;584.150391,179.980957,-310.380371;525.233521,179.980957,-311.543854;525.233521,70.416435,-362.180634;584.150391,70.416435,-362.180634;583.9552,170.739548,-290.611511;525.03833,170.739548,-291.774994;525.03833,170.739548,-291.774994;525.03833,61.175022,-342.411804;525.03833,61.175022,-342.411804;583.9552,61.175022,-342.411804;583.9552,61.175022,-342.411804;583.9552,170.739548,-290.611511;
583.9552,225.52179,-266.777863;525.03833,225.52179,-268.476685;525.03833,170.739548,-291.774994;583.9552,170.739548,-290.611511;584.442078,234.143356,-286.819794;525.525269,234.143356,-288.518616;525.525269,179.361099,-311.816956;584.442078,179.361099,-310.653503;583.9552,225.52179,-266.777863;525.03833,225.52179,-268.476685;525.03833,225.52179,-268.476685;525.03833,170.739548,-291.774994;525.03833,170.739548,-291.774994;583.9552,170.739548,-290.611511;583.9552,170.739548,-290.611511;583.9552,225.52179,-266.777863;
583.9552,280.304077,-245.424011;525.03833,280.304077,-247.602432;525.03833,225.52179,-268.476685;583.9552,225.52179,-266.777863;584.625,288.148621,-265.777466;525.70813,288.148621,-267.955902;525.70813,233.366348,-288.830139;584.625,233.366348,-287.131317;583.9552,280.304077,-245.424011;525.03833,280.304077,-247.602432;525.03833,280.304077,-247.602432;525.03833,225.52179,-268.476685;525.03833,225.52179,-268.476685;583.9552,225.52179,-266.777863;583.9552,225.52179,-266.777863;583.9552,280.304077,-245.424011;
583.9552,335.086334,-227.376572;525.03833,335.086334,-229.960373;525.03833,280.304077,-247.602432;583.9552,280.304077,-245.424011;584.793274,341.840454,-248.111282;525.876465,341.840454,-250.695084;525.876465,287.058197,-268.337189;584.793274,287.058197,-266.158752;583.9552,335.086334,-227.376572;525.03833,335.086334,-229.960373;525.03833,335.086334,-229.960373;525.03833,280.304077,-247.602432;525.03833,280.304077,-247.602432;583.9552,280.304077,-245.424011;583.9552,280.304077,-245.424011;583.9552,335.086334,-227.376572;
583.9552,389.868591,-213.462112;525.03833,389.868591,-216.358444;525.03833,335.086334,-229.960373;583.9552,335.086334,-227.376572;584.938477,395.178833,-234.60643;526.021606,395.178833,-237.502777;526.021606,340.396576,-251.104691;584.938477,340.396576,-248.520889;583.9552,389.868591,-213.462112;525.03833,389.868591,-216.358444;525.03833,389.868591,-216.358444;525.03833,335.086334,-229.960373;525.03833,335.086334,-229.960373;583.9552,335.086334,-227.376572;583.9552,335.086334,-227.376572;583.9552,389.868591,-213.462112;
583.9552,444.650879,-204.507248;525.03833,444.650879,-207.604752;525.03833,389.868591,-216.358444;583.9552,389.868591,-213.462112;585.049622,448.128479,-226.023727;526.132813,448.128479,-229.121201;526.132813,393.346222,-237.874893;585.049622,393.346222,-234.978561;583.9552,444.650879,-204.507248;525.03833,444.650879,-207.604752;525.03833,444.650879,-207.604752;525.03833,389.868591,-216.358444;525.03833,389.868591,-216.358444;583.9552,389.868591,-213.462112;583.9552,389.868591,-213.462112;583.9552,444.650879,-204.507248;
583.9552,499.433136,-201.338638;525.03833,499.433136,-204.507248;525.03833,444.650879,-207.604752;583.9552,444.650879,-204.507248;585.112244,500.677429,-223.095505;526.195435,500.677429,-226.264145;526.195435,445.895142,-229.361618;585.112244,445.895142,-226.264145;583.9552,499.433136,-201.338638;525.03833,499.433136,-204.507248;525.03833,499.433136,-204.507248;525.03833,444.650879,-207.604752;525.03833,444.650879,-207.604752;583.9552,444.650879,-204.507248;583.9552,444.650879,-204.507248;583.9552,499.433136,-201.338638;
